x,y,u,v,v_pred,resid
93.32456,68.72479,46.552437134888564,3.982088158891255,3.982084027694421,4.131196833956352e-06
92.49515,67.36309,45.15329736528909,3.2175257067494023,3.2175247514734537,9.552759485664808e-07
74.6767,55.005707,23.54337635457755,1.4249329136151552,1.4249346015916835,-1.687976528330637e-06
84.74091,57.372154,33.442462790184976,-1.5577641994491582,-1.5577601669721672,-4.032476990989409e-06
83.09207,57.584,32.12044798810969,-0.5498808051967234,-0.5498815799373569,7.747406334246421e-07
78.128586,57.682087,27.870987042429917,2.016805024617181,2.016804932038433,9.25787477790152e-08
65.000305,47.356487,11.338763309875219,-0.3612941809914094,-0.36129287805861443,-1.3029327949887204e-06
92.592575,67.57944,45.345844824867,3.356177893660014,3.3561791852735126,-1.2916134983775862e-06
94.47159,69.50913,47.93796420392465,4.087832177484557,4.087834037182834,-1.8596982762630887e-06
84.89339,57.357613,33.56724388564595,-1.6465970160011363,-1.6465992164982612,2.2004971249600658e-06
92.58727,67.568146,45.33560356346155,3.3490494979200705,3.3490452111973186,4.286722751878358e-06
89.3978,58.564568,38.07165544388209,-2.853546200579233,-2.853544009009258,-2.1915699748298323e-06
85.80336,57.30451,34.32874975857748,-2.147570203906234,-2.147572664041028,2.460134794102231e-06
109.05394,67.45857,59.54137402663497,-4.979174402546654,-4.979178946611246,4.5440645921601686e-06
72.61481,51.620525,20.065137131107967,-0.4757773350923262,-0.4757738951177984,-3.439974527841283e-06
84.3335,57.416786,33.11195126613789,-1.3154069094905623,-1.3154077225276233,8.130370610093252e-07
91.305405,63.06719,41.97499944518548,0.09203817580481655,0.09203696263583878,1.2131689777622467e-06
62.731583,47.02679,9.20914352345588,0.4875398371677586,0.4875422208464179,-2.3836786592901227e-06
84.717255,57.374527,33.423163452711684,-1.5438816302671867,-1.543879401295587,-2.2289715997381165e-06
108.320114,66.29982,58.326487368883555,-5.61576891210008,-5.61576723018394,-1.6819161396952609e-06
93.38754,68.792984,46.64107640181845,4.009655937077582,4.009655680166585,2.5691099736491196e-07
87.94448,57.602074,36.331796454458924,-2.9604312760547433,-2.960432242108424,9.660536806066489e-07
74.52983,54.788445,23.30755225762332,1.3102133911278315,1.3102132064754175,1.846524140258765e-07
73.594505,53.253242,21.729935953267173,0.4483503491869101,0.4483521660605731,-1.8168736630186366e-06
84.93126,57.354206,33.59833677800808,-1.6684825498889975,-1.6684813036157577,-1.2462732397189313e-06
67.8154,47.858814,14.027871052563757,-1.3338124698510878,-1.3338119612062065,-5.08644881325182e-07
73.32133,52.783768,21.258622590910207,0.1783612165078967,0.17836456008171034,-3.3435738136244897e-06
70.60834,49.25702,17.145731131329036,-1.5193990838019937,-1.519395891705488,-3.1920965057885553e-06
84.30343,57.420364,33.08769887369461,-1.2972732820328048,-1.2972710267188041,-2.255314000665365e-06
89.181885,58.35109,37.77792860509799,-2.9304662102444876,-2.9304691895851787,2.979340691044996e-06
71.52109,50.144382,18.379876671451115,-1.2072954674487217,-1.2072949410798932,-5.263688285239709e-07
102.03093,67.36928,53.41462233610871,-1.544999700113248,-1.5449957789147668,-3.921198481249277e-06
92.67618,67.75073,45.503893828508566,3.4627169596072527,3.462721030467878,-4.070860625482453e-06
96.70082,69.55569,49.8918145214195,3.0135402416844137,3.0135379534258955,2.2882585182237847e-06
63.39724,47.13958,9.84201450655491,0.25239064091086405,0.2523925608736767,-1.9199628126242985e-06
73.5922,53.24928,21.725958765786046,0.44607165466154264,0.4460721030431395,-4.4838159685145484e-07
87.72062,57.527298,36.100539985322285,-2.9132593007044054,-2.913259721925796,4.2122139065625674e-07
91.83847,65.328674,43.56738847915178,1.7840090209983472,1.7840083937801476,6.272181996003212e-07
100.10727,68.291534,52.20981007763358,0.2155251244615215,0.21552320646764112,1.9179938803848273e-06
72.33709,51.20249,19.615607161211347,-0.698946476753421,-0.6989467682474095,2.914939885023671e-07
71.38096,49.98879,18.180724562121487,-1.2719771859908162,-1.271976995787667,-1.9020314923068327e-07
79.996185,57.89074,29.592702075660533,1.2637051351219792,1.2637021951766843,2.939945294988533e-06
66.2157,47.525764,12.475964972953612,-0.8223929624317163,-0.8223933613198877,3.988881713823389e-07
94.11699,69.35312,47.55286657584605,4.130023372635222,4.130018755030595,4.617604626666605e-06
65.80095,47.463623,12.08571036431832,-0.6688338310851467,-0.6688321497702453,-1.6813149014138773e-06
104.915665,66.138336,55.297405312208014,-4.053395086863851,-4.053396814313131,1.72744927962043e-06
68.09816,47.941082,14.313882428811626,-1.4039461570548672,-1.403944188403721,-1.9686511463223866e-06
76.40583,56.87075,25.973368007049416,2.175543676704814,2.17554566997543,-1.9932706156744473e-06
97.43371,69.365585,50.43146363004691,2.4824597367864705,2.482463048424159,-3.3116376885189425e-06
91.13893,62.39004,41.4922531033864,-0.41115365402214366,-0.4111560411458226,2.387123678948555e-06
64.61357,47.307106,10.979150404321414,-0.21069205104248656,-0.21069175681433866,-2.942281479012543e-07
75.18191,55.68387,24.319982390984407,1.759634665754934,1.7596329649611226,1.7007938113433596e-06
79.86053,57.89057,29.4751363675934,1.3313853553615207,1.3313904459434514,-5.090581930655702e-06
106.91785,65.777115,56.85073850490398,-5.367313416721135,-5.3673079233724925,-5.493348642637841e-06
80.97552,57.84513,30.418026314021038,0.7345386056629923,0.7345361680894258,2.437573566549389e-06
75.69756,56.260036,25.05463127672416,2.00078440499869,2.0007820315552647,2.373443425351951e-06
104.00347,66.47797,54.67723791520869,-3.303166207334339,-3.303166264142963,5.680862402712705e-08
85.33286,57.3239,33.93097968723848,-1.8955281589078528,-1.8955319454248885,3.7865170356976563e-06
62.00487,46.874073,8.503432995213203,0.7186392027779749,0.7186398648861784,-6.621082034863335e-07
60.975353,46.582985,7.466300995715567,0.9813076109488792,0.9813092720723446,-1.6611234654462237e-06
64.781975,47.3286,11.135740443375886,-0.27628012716857775,-0.2762786418131054,-1.4853554723415208e-06
68.08688,47.937626,14.302385661008655,-1.4012991462720104,-1.4013003371767343,1.190904723946673e-06
67.83224,47.863464,14.044779922435133,-1.3382054437495823,-1.3382051701405606,-2.736090216615139e-07
73.884186,53.748222,22.22829692441428,0.732175338570002,0.7321710051365102,4.333433491821026e-06
86.084404,57.303146,34.571459068983295,-2.289273348099787,-2.289270836853258,-2.5112465289467423e-06
74.4463,54.66118,23.17158068792484,1.2417636039935172,1.241769029736366,-5.4257428487858306e-06
107.52535,65.8685,57.42254154362408,-5.5919214155445545,-5.591925124217619,3.708673064650725e-06
73.66033,53.366364,21.843503044792993,0.5134044284699613,0.513403248845021,1.1796249402840076e-06
64.37273,47.276096,10.755071801950688,-0.11712760448516679,-0.11712760283237435,-1.652792444573059e-09
73.5063,53.101463,21.577658723715242,0.361008307614771,0.36101288288309835,-4.575268327366988e-06
63.259483,47.117928,9.711887421366677,0.3025178975025913,0.3025168705620909,1.0269405003593413e-06
94.03549,69.30809,47.459770504611,4.131776204800428,4.131777271922266,-1.0671218380053915e-06
68.93807,48.247204,15.194326898726434,-1.558791313196215,-1.5587909305527445,-3.8264347046457203e-07
91.60011,64.34067,42.86696101120513,1.0475521276489523,1.0475483887207186,3.7389282336874885e-06
78.77941,57.81267,28.499908759950436,1.8044815165074173,1.8044835936969288,-2.077189511506816e-06
75.13112,55.620747,24.244435474529922,1.7303635085653202,1.7303656940773502,-2.185512030017378e-06
66.16168,47.517296,12.424948271362116,-0.8027164896094998,-0.8027174412185368,9.516090370143004e-07
65.39946,47.408455,11.710425752816011,-0.5158658975384132,-0.5158638238408921,-2.0736975210322584e-06
87.790306,57.549076,36.17177883914754,-2.929241965865863,-2.929240965105895,-1.0007599682282375e-06
72.77513,51.87362,20.33052575828023,-0.33675051036910375,-0.33675329651822156,2.7861491178060582e-06
75.27876,55.80104,24.462441926324836,1.8126819294976517,1.8126802142654954,1.7152321563074224e-06
87.3976,57.442387,35.778340917904515,-2.8252845357082776,-2.825283743388494,-7.923197835602025e-07
102.9538,66.93498,53.996701595472246,-2.3825492584790915,-2.3825466577905137,-2.6006885778251387e-06
87.94472,57.60216,36.33204730057731,-2.9604767977517294,-2.960475973502958,-8.24248771458258e-07
74.40376,54.595406,23.10185298407953,1.2060716162026885,1.2060716143419143,1.8607742013898587e-09
73.56321,53.199406,21.675915702863385,0.41737448007381595,0.41737592765533554,-1.4475815195980068e-06
95.13926,69.66168,48.592458480398086,3.8861096614792885,3.8861152333224522,-5.57184316374304e-06
65.96929,47.48809,12.243730610492033,-0.7318147130113264,-0.7318142259428558,-4.87068470556018e-07
81.25386,57.820103,30.646562400761447,0.5736946956558668,0.5736926006253816,2.095030485205207e-06
86.36154,57.31073,34.815257947535265,-2.4212732964664436,-2.42127058840565,-2.7080607938323453e-06
92.42379,67.19231,45.00610784539585,3.105305818879227,3.1053068939665076,-1.0750872805331824e-06
68.11478,47.946205,14.330837272849122,-1.4078195009156929,-1.4078157300277792,-3.77088791370106e-06
71.20676,49.8056,17.9382679705226,-1.3435244940481548,-1.3435204848638131,-4.009184341624561e-06
108.45938,66.43607,58.51522023995989,-5.567405861831496,-5.567408041317755,2.1794862590240882e-06
93.277695,68.67151,46.4852108650495,3.9593787936749543,3.95937734287834,1.4507966143995077e-06
67.05038,47.676136,13.274005192382003,-1.109506614072835,-1.1095065488839655,-6.518886941364599e-08
79.78789,57.88972,29.411803265481808,1.366969203901581,1.3669707570071035,-1.553105522411613e-06
74.87908,55.29064,23.86110900714766,1.5705022798285402,1.5705033196222418,-1.0397937015849124e-06
79.49469,57.880463,29.15325605173896,1.505552284812671,1.5055527790141412,-4.942014701914133e-07
89.37785,58.54345,38.043819240997195,-2.8618599381833896,-2.861864828435715,4.890252325306932e-06
106.95904,65.77898,56.88734260023641,-5.3862932620812565,-5.386294789108915,1.5270276580992004e-06
80.78044,57.8599,30.25646702622063,0.8448697246885271,0.844870363172473,-6.384839459361302e-07
98.47919,68.99922,51.153693765333976,1.642438680319298,1.6424353386990789,3.3416202191993705e-06
84.019806,57.455715,32.85974870325835,-1.1248465254806987,-1.1248460538986877,-4.715820109968405e-07
73.8353,53.665348,22.144523428843893,0.6848473097507295,0.6848512624325006,-3.952681771113298e-06
80.66119,57.867683,30.15708496552271,0.9112349535394362,0.9112365950893291,-1.6415498929056582e-06
76.77666,57.116966,26.417624194418046,2.20335819702602,2.20336170971101,-3.512684989992465e-06
74.26545,54.377274,22.873007066955367,1.0863186549048596,1.0863164025767833,2.252328076268739e-06
69.432274,48.48101,15.739223138420263,-1.6034111206759913,-1.6034100998236431,-1.020852348210255e-06
63.283775,47.121803,9.734862414620675,0.29372775677683993,0.2937270733238126,6.83453027339187e-07
63.616543,47.172565,10.048429013919524,0.17130508619595464,0.1713059286974367,-8.425014820512278e-07
72.93113,52.12703,20.592330654560875,-0.19529088933371597,-0.1952916163509424,7.270172264206565e-07
81.7729,57.7632,31.067612871965796,0.2648954506639143,0.26489629172985524,-8.41065940948571e-07
71.50804,50.129574,18.361171042902264,-1.2135945804491897,-1.213592441966962,-2.1384822277425997e-06
93.61654,69.01099,46.948399184247144,4.083954816182779,4.083952755739441,2.0604433377258147e-06
90.27472,59.875393,39.4865026123952,-2.156797783447594,-2.156799132321772,1.3488741781308988e-06
84.668304,57.37953,33.38327212958562,-1.5150734239840666,-1.5150740608931526,6.369090859159598e-07
65.262024,47.390335,11.582342660415598,-0.46284033825659776,-0.4628397247873999,-6.134691978854079e-07
101.74204,67.508316,53.23395413230932,-1.2801460772724482,-1.2801430577724477,-3.019500000478459e-06
99.37213,68.62584,51.7403128524252,0.8726123916929254,0.8726102632307943,2.128462131101294e-06
73.00548,52.24997,20.71818961065439,-0.12599666683969168,-0.12600063295205902,3.966112367331798e-06
92.74753,67.887184,45.633911702164205,3.545214651369296,3.5452196775095794,-5.026140283526104e-06
74.56288,54.83807,23.36098688474435,1.3366649269894193,1.3366660842555322,-1.1572661129388706e-06
108.43132,66.40654,58.47615457257352,-5.578949610427898,-5.578949639277482,2.8849584055024025e-08
76.15849,56.679646,25.663613303404105,2.133712611865379,2.1337124578954465,1.5396993235938794e-07
73.49158,53.07614,21.552249336642657,0.34643793433213865,0.3464378516390431,8.269309553776694e-08
108.5905,66.59001,58.705743458951645,-5.499649821325676,-5.499648694177261,-1.127148414603596e-06
93.21804,68.60042,46.39800313455393,3.927640506594358,3.9276415523820036,-1.0457876458147553e-06
90.96892,61.76042,41.03021034154009,-0.8714157866437873,-0.8714156918654166,-9.477837070726025e-08
88.533585,57.875877,36.97887787703923,-3.0178631172706964,-3.017859359521629,-3.7577490674678415e-06
75.996254,56.541702,25.454140824078547,2.0953675047823843,2.095368040238352,-5.354559675652126e-07
108.8618,67.01758,59.15448104034806,-5.26501312781318,-5.265016211221357,3.0834081767849852e-06
94.893555,69.6239,48.36078166605571,3.9762436124698084,3.976242535968511,1.0765012974367494e-06
109.11921,67.65021,59.693719441863955,-4.845844222322096,-4.845843313956664,-9.08365432650271e-07
62.290203,46.9384,8.782702162758836,0.631681650625393,0.6316811588385124,4.917868806630921e-07
108.11298,66.13849,58.06643907994324,-5.651917913126592,-5.6519178988085725,-1.4318019658787762e-08
68.867386,48.21734,15.118180754615212,-1.5493123317639528,-1.5493106097158025,-1.7220481502988605e-06
92.12111,66.33725,44.316449554017176,2.516141811889103,2.5161400398922615,1.7719968412599485e-06
68.91644,48.237976,15.170980767911153,-1.5559680066319412,-1.5559668233003543,-1.1833315869402838e-06
96.1428,69.64946,49.45543985572797,3.373757238011084,3.37375935291688,-2.1149057958247397e-06
81.79806,57.760162,31.087883078298233,0.24968447504627456,0.24968371546117538,7.595850991803932e-07
90.74434,61.036118,40.47356759921044,-1.386389981158171,-1.3863936683652376,3.6872070665605605e-06
71.67781,50.327328,18.607073134969873,-1.1272194767862986,-1.1272202706532983,7.938669996931935e-07
85.39762,57.320107,33.985167009206435,-1.9311929677106754,-1.9311955366179003,2.568907224942407e-06
89.69113,58.91278,38.4997926025283,-2.698650560775043,-2.69865083050598,2.6973093714133256e-07
86.577896,57.323666,35.00909578552809,-2.5182483004327416,-2.51824914576085,8.453281084008779e-07
108.88264,67.05848,59.19297899797318,-5.240012670643459,-5.240010443110811,-2.227532648113595e-06
90.68565,60.866447,40.3379051237177,-1.5039844414196146,-1.5039822987828704,-2.1426367442511918e-06
97.15971,69.44433,50.233545072643736,2.687654813872758,2.6876529414786523,1.872394105539854e-06
66.14101,47.514088,12.40544352270224,-0.7951597083029149,-0.7951604361559357,7.278530207432965e-07
108.9283,67.15332,59.27994168994336,-5.180708780338541,-5.180713562051586,4.781713044188507e-06
65.798256,47.46324,12.083185791401718,-0.6678185200053353,-0.6678180882651793,-4.3174015595948134e-07
78.87851,57.82636,28.592576895241322,1.7667874479858057,1.7667855183505943,1.9296352113951087e-06
60.722965,46.49486,7.203664052584883,1.0311829983856442,1.0311865825282143,-3.584142570067783e-06
89.374695,58.540127,38.03942543146145,-2.8631602426722083,-2.8631585618235738,-1.6808486344999096e-06
64.84805,47.33703,11.197178084067982,-0.3020170040418222,-0.3020197053770029,2.7013351807103625e-06
62.297134,46.939888,8.789448585859033,0.6295047996077132,0.6295042864468009,5.131609123187886e-07
72.50768,51.456062,19.890128371507238,-0.5646415536058296,-0.5646445707455218,3.0171396921963023e-06
75.22398,55.73528,24.3821210686454,1.7831220610669547,1.7831205323942072,1.5286727474972395e-06
92.5421,67.46969,45.247257225531534,3.2863690591025616,3.2863695494934033,-4.903908417119851e-07
69.87601,48.73332,16.249664788578933,-1.606772010332267,-1.6067709373145926,-1.073017674269039e-06
90.026215,59.413406,39.04029759950884,-2.432637972087832,-2.4326406406814955,2.6685936633796814e-06
67.267746,47.722847,13.485605202477037,-1.177736601650004,-1.1777361955096866,-4.0614031737717937e-07
66.251755,47.531487,12.510051025051215,-0.8354641829715126,-0.8354648711824785,6.88210965882341e-07
88.24255,57.725243,36.65151716654465,-3.002798642321631,-3.00280063706243,1.9947407992049193e-06
62.820454,47.043148,9.294287081389925,0.45727082087499626,0.4572695824938023,1.2383811939797873e-06
62.73942,47.02825,9.216660565796966,0.48488573780218225,0.4848884009932777,-2.6631910954311167e-06
68.796814,48.188347,15.042567105019907,-1.5391350419538767,-1.5391331724041502,-1.8695497265852623e-06
92.12008,66.33395,44.313907548956145,2.5137989268578522,2.5137972719878907,1.6548699615093199e-06
64.82164,47.33366,11.17262134830312,-0.29173052123307563,-0.2917315097562671,9.885231914696924e-07
59.841995,46.123955,6.255269096366605,1.1504543987494267,1.150456385502069,-1.986752642402223e-06
77.25728,57.37197,26.961355333166573,2.183888395506246,2.183889857469345,-1.461963099025354e-06
79.44801,57.878082,29.11163947585599,1.526830258700656,1.5268288060782749,1.452622381048485e-06
76.39547,56.863194,25.96061798450931,2.1741799827411388,2.1741816181250546,-1.6353839158433914e-06
87.33865,57.429527,35.72085871170361,-2.8069466495084896,-2.806950638718549,3.989210059618387e-06
62.4294,46.967644,8.917872321767478,0.5874092612774109,0.5874097017272868,-4.4044987590474705e-07
91.049194,62.049133,41.244086065820476,-0.6615198933811115,-0.6615181117474084,-1.7816337031240082e-06
90.173035,59.67565,39.29856937681037,-2.2789378843015697,-2.2789405245222616,2.64022069185188e-06
73.6677,53.379017,21.85621214858915,0.5206772538974267,0.520674530013895,2.7238835317300314e-06
77.249405,57.368324,26.952712382743954,2.1846683628081944,2.1846682944230427,6.838515176355031e-08
80.15135,57.888752,29.72608494483711,1.1844010395201447,1.1844019117466074,-8.722264626115361e-07
83.94881,57.46496,32.80288684317539,-1.0813421474377076,-1.0813442767216583,2.1292839507136563e-06
108.97946,67.269,59.382087514420135,-5.10610691345866,-5.106109345110537,2.4316518763001227e-06
90.77887,61.139618,40.5552214222754,-1.3140213133600405,-1.3140213562015048,4.2841464376053295e-08
96.19858,69.64244,49.500236768770456,3.3397877608018938,3.339793119759757,-5.358957863244029e-06
107.11398,65.79105,57.02755960790277,-5.453310269333837,-5.453305542532885,-4.726800952425947e-06
95.94585,69.66956,49.294926097804776,3.4896392729318393,3.4896411638473395,-1.890915500180057e-06
69.41282,48.47092,15.717330479748732,-1.6024223273243434,-1.6024214943438266,-8.329805167850424e-07
90.42824,60.208614,39.786065232494764,-1.9449797911049114,-1.9449841288337353,4.337728823911036e-06
95.237015,69.67156,48.68205681275975,3.8457885347215885,3.845791712309607,-3.177588018488109e-06
70.455025,49.13498,16.951936460238922,-1.5484314154698442,-1.548432049986965,6.345171208455014e-07
63.73288,47.189407,10.157600831872479,0.1277222375299054,0.12772222674624234,1.0783663073610228e-08
92.998146,68.30362,46.05916941377881,3.7805510069633783,3.780551155658148,-1.486947698303709e-07
80.008644,57.890663,29.603453389135456,1.2574089562360076,1.2574076388993205,1.3173366870677938e-06
86.428856,57.31406,34.87522032812892,-2.4520474035946886,-2.452048265980109,8.623854204081738e-07
100.82977,67.948814,52.66415374219401,-0.4425288876634639,-0.44252558810936726,-3.299554096614088e-06
96.847244,69.52318,50.00236647294579,2.9121738079416275,2.9121763501918116,-2.542250184145445e-06
74.652145,54.969982,23.50424860958794,1.4062716376130275,1.4062713861269387,2.514860888425119e-07
61.066086,46.612896,7.559833587855435,0.9618448409097171,0.9618465793519929,-1.7384422758004447e-06
92.36841,67.052155,44.88806990271571,3.011617972747281,3.0116158467661798,2.1259811013862873e-06
88.572655,57.898685,37.024117489462604,-3.0176457885270143,-3.017643810855304,-1.9776717103958674e-06
77.57456,57.50553,27.302907893544848,2.1409149095055735,2.1409130329591166,1.8765464568915036e-06
70.86509,49.477745,17.478445624145486,-1.4566204696496472,-1.4566183686600165,-2.1009896307155884e-06
73.710464,53.452335,21.929905839096755,0.5627905392046824,0.5627922005711916,-1.6613665092535257e-06
91.25897,62.87323,41.8378056238254,-0.052718676211309656,-0.05272412991694218,5.453705632527117e-06
86.29464,57.30802,34.75596583335446,-2.390170253271762,-2.390168880755148,-1.3725166141398404e-06
66.691666,47.606483,12.928523199553847,-0.9904710444455525,-0.9904684858617988,-2.558583753642374e-06
67.401405,47.75348,13.616673810926436,-1.2180370836463386,-1.2180376382816256,5.546352870311466e-07
89.673546,58.889763,38.47305591708219,-2.7097918801024754,-2.709790995268271,-8.848342045730817e-07
75.80003,56.360825,25.193767382849035,2.0368353050347388,2.036831015563735,4.289471003726675e-06
89.972694,59.32484,38.94966407742365,-2.4825779207405123,-2.482580908109721,2.9873692088955295e-06
107.98245,66.0575,57.91290178628596,-5.656792382984449,-5.656792299044342,-8.394010642120975e-08
60.397987,46.370056,6.859822823257199,1.085588401742553,1.0855897959994707,-1.3942569176972341e-06
76.785515,57.122295,26.42795734928011,2.203545751275719,2.203546239141723,-4.878660040397165e-07
74.90802,55.329956,23.905829773100237,1.590080955693221,1.5900843807001077,-3.4250068867702765e-06
92.933075,68.20419,45.95310129999339,3.726977551045323,3.726977956727289,-4.05681966242355e-07
70.27634,49.001396,16.730398723387367,-1.5747761574820958,-1.574776524912388,3.674302921918837e-07
87.874054,57.57702,36.25827874299831,-2.9469157111907585,-2.946916251634686,5.404439273881678e-07
92.40972,67.15736,44.97644787892066,3.0820732170298584,3.0820677883904626,5.428639395788082e-06
78.39067,57.743687,28.128758480994783,1.9391103110505483,1.9391116400926895,-1.3290421412293085e-06
102.309204,67.23637,53.5891598092165,-1.7992400542216203,-1.7992350718954409,-4.982326179403529e-06
79.44081,57.87769,29.105208091411146,1.5300907737094516,1.5300906970551444,7.665430712400223e-08
85.28304,57.327034,33.88940128859491,-1.8679040549000003,-1.867902411586359,-1.643313641386257e-06
60.90506,46.55918,7.393522965154915,0.9958383418910128,0.9958401388526105,-1.7969615976332065e-06
70.797195,49.41732,17.38943433802421,-1.475002596649409,-1.4750023843488143,-2.1230059465970896e-07
73.06592,52.350796,20.82094515913281,-0.06889874102009053,-0.06890030171913067,1.5606990401428877e-06
67.66361,47.81824,13.876130037303145,-1.2930556561425002,-1.2930533135884539,-2.3425540462973515e-06
77.43954,57.45182,27.15912213362466,2.161910617261606,2.1619106517832063,-3.452160024508544e-08
94.51079,69.52278,47.978737403421306,4.080053443474107,4.0800558149357276,-2.3714616208536654e-06
106.62866,65.7784,56.600935049670454,-5.221605691879947,-5.221608185996695,2.494116747797648e-06
88.09761,57.66174,36.494243936279375,-2.985323927705309,-2.9853234360868885,-4.916184206393837e-07
89.39226,58.558678,38.06391266424433,-2.8558770938588687,-2.855880087375255,2.9935163863292757e-06
61.616455,46.775974,8.11800618648143,0.827890294931958,0.8278904829821062,-1.880501482309782e-07
106.319016,65.804054,56.345602396052726,-5.0445667965814245,-5.044567094405507,2.978240827289369e-07
62.7649,47.032974,9.241088897164047,0.4762368533296142,0.47623880572618554,-1.9523965713585945e-06
64.595535,47.3048,10.962378632853454,-0.20367161353286978,-0.20367309560958552,1.4820767157419645e-06
90.66366,60.804863,40.288069245054444,-1.5463227733879634,-1.5463187833048466,-3.990083116800491e-06
72.28844,51.132133,19.53829654257993,-0.7355524625457388,-0.73555011137864,-2.3511670987907962e-06
94.44414,69.499176,47.90921480418354,4.092936747057607,4.092936161702849,5.853547575540574e-07
68.64038,48.1269,14.876367775213666,-1.5141327833167528,-1.514132876069747,9.275299417410565e-08
92.69243,67.78257,45.533886732148154,3.482166222607855,3.482171482331175,-5.259723319994691e-06
94.68503,69.57575,48.15611868922784,4.0388068927623095,4.038807904950396,-1.0121880862357102e-06
70.26659,48.994358,16.71843597627583,-1.5759962499153373,-1.5759906928322354,-5.557083101903615e-06
104.274055,66.370285,54.857729006871864,-3.531716567824631,-3.531716194901376,-3.729232553872919e-07
79.4138,57.876167,29.081055239508217,1.5422768056294522,1.5422779444074142,-1.1387779619287386e-06
81.50524,57.79402,30.85122243669018,0.42541625156284013,0.4254203366131578,-4.085050317681471e-06
93.096344,68.44329,46.21404634249235,3.852409848147076,3.852404915472494,4.93267458168134e-06
77.229965,57.35925,26.931339848016457,2.1865300382153574,2.186527827706074,2.2105092836177676e-06
